x_position,y_position,theta,velocity,yaw_angle,delta_x_position,delta_y_position,delta_theta,delta_velocity,delta_yaw_angle,delta_yaw_rate,delta_slip_angle,delta_front_wheel,delta_back_wheel
-6.186633882005725,-9.507881273048614,-0.688724866242693,12.223197836569854,1.1754345640076014,,,,,,,,,
6.1330431841756115,-4.470144357944937,-0.9055334569103103,18.548374707818358,0.1241560232919506,,,,,,,,,
-3.9291123530664747,9.336411865698992,0.6191569042198866,15.94602127373314,-1.0993743805919713,,,,,,,,,
-1.7916177720838147,1.5164390609918912,1.2517858876785801,4.09421223327315,-2.4580802486719286,,,,,,,,,
7.119200378098398,9.115647666775368,0.3581993469745666,16.553524513527766,-1.0145644881784852,,,,,,,,,
-1.5883247329310868,-3.0027360074243075,1.1156416513346554,18.271825610092822,-0.9305377692156712,,,,,,,,,
-1.027420419707402,0.34760139673259566,1.1380921924575367,9.154092937223565,0.7401733984768476,,,,,,,,,
-7.118187133757092,-5.389109131623039,-1.836948388669646,0.04661703484164233,1.3303459717576036,,,,,,,,,
-6.952185505702033,-7.886941903078585,1.3827011971017165,10.798269315272815,0.6858686321490953,,,,,,,,,
-2.410099961125986,9.694136940983817,-2.052970148699921,11.465674016523824,-1.4582604055552224,,,,,,,,,
-4.424010110876031,3.3133827102007096,1.72916943769071,14.937858636073974,2.1199141222868243,,,,,,,,,
-3.9359202862125384,-8.623035954537821,2.770934451942374,7.091111900504348,0.8366703180185733,,,,,,,,,
-1.5953941755508192,3.0996509776532704,-1.600929066569658,6.123384734840423,1.3348486262115002,,,,,,,,,
-2.2932886188412573,-3.46855627048781,-1.842216116805649,0.7806091997166803,1.717819386825285,,,,,,,,,
-4.934499744150167,7.482869462435489,-3.117242161680002,2.2405816826725964,1.8059475411040986,,,,,,,,,
-3.5879406504295774,-8.945726839993405,1.9491960762150626,4.981930499482433,-0.7888124289774884,,,,,,,,,
4.401302548416506,3.6942855864558832,0.023629490239622034,10.74463889646361,-1.7164917145290692,,,,,,,,,
-7.562477387500246,1.5174994439704836,3.016412829583886,16.710391562014,-2.6246413057027302,,,,,,,,,
6.256743509107219,-4.58935240826381,-2.5417587097816208,13.855757308024092,-0.08376631248404769,,,,,,,,,
5.634496386514304,7.321852458052018,2.5330085338534936,9.678419360337152,1.7467332900631316,,,,,,,,,
7.212548055471458,6.100525105674746,0.17380582953994858,5.08862189000587,-0.75856872768626,,,,,,,,,
1.6574009110353054,-6.710445331972506,-0.1869848870028467,16.90986126237867,-3.0481644863713613,,,,,,,,,
7.076057255483651,-1.8698470031201901,1.617092273419892,18.733875674298222,-3.8247875707245886,,,,,,,,,
-9.13538964808256,-2.059087969519279,0.9977044085415072,8.862477102065938,1.0282441462259575,,,,,,,,,
4.557767790238821,-9.679858104216107,1.6067665414320618,17.045174910649674,-3.984499118208743,,,,,,,,,
-1.685137611111109,-0.0236985791778955,0.22226238965723868,6.563050476005283,1.7681180578940858,,,,,,,,,
7.704117241728646,5.545684522597588,3.0706925861733354,8.889139086907594,-1.4843608399119659,,,,,,,,,
6.62993555669927,-9.69276215041554,-0.7440198431754378,7.81696967265999,2.821296592284586,,,,,,,,,
-3.7263060850537477,9.58040964720336,0.1869614464538332,5.922198185978945,0.18263710470519104,,,,,,,,,
-8.071008259633677,0.770333912502209,-0.5432600953543035,3.7960301575768596,-2.2907143233967173,,,,,,,,,
9.068649555484377,-2.3027178092291307,1.6805626105824267,19.545692936081377,-3.3983040582863837,,,,,,,,,
0.7808952936341194,-0.22335560177396285,0.6662762348120917,10.79624571257524,-1.8467494821915786,,,,,,,,,
0.32275734597255046,-6.400472752850673,0.670052336063002,3.6372668004605515,-2.108953045713828,,,,,,,,,
-7.088389184667898,-5.0961995616417495,2.496144082313013,9.4594474194706,-1.6303982465647473,,,,,,,,,
7.5700754380842,-4.916411589157487,-1.5762231424696354,15.007546851023257,10.95937951568244,,,,,,,,,
-9.144245573572354,1.4429556228146923,-2.2841239495966197,17.785162529638022,2.9867169975419747,,,,,,,,,
0.639979801867862,-1.4844594764865953,1.8429429560595199,13.389033677807355,-1.4160982046508317,,,,,,,,,
-4.699822968091884,-9.859511650908411,-1.3483587953585503,18.280501686400243,0.46871509057173144,,,,,,,,,
8.837148544942258,-2.4141471554825054,-1.6708358912163075,8.063235010405087,1.9762721907127958,,,,,,,,,
-7.86389236575373,5.322564340936874,2.594067996791029,8.275409796178815,2.356484851030902,,,,,,,,,
-3.9606759896042356,-1.4825324430649798,0.5700329957433896,5.572331826763471,0.2431063972460498,,,,,,,,,
-7.240756251369564,-0.6420783165246562,2.4635319049711724,2.3878613516407805,0.6391339259211838,,,,,,,,,
-2.6115934214327954,8.34522681074709,1.5093941622467084,10.183481854335678,2.252534583080094,,,,,,,,,
-1.8915865680953228,-7.406080867149948,1.3952644408823853,11.027957940754359,0.7138300388069292,,,,,,,,,
-3.2265404848829675,-9.711360101767562,0.33699948426442256,6.926211402456575,-2.4062712633622714,,,,,,,,,
7.945254537376821,8.15511318334645,1.257664308865253,17.44127211256391,0.5745692696231298,,,,,,,,,
-8.390868900148591,5.226692280785376,2.4363329974662125,18.355451654180918,2.8191979771158855,,,,,,,,,
7.976102598011119,4.112088061939478,-0.9818212037681747,3.2897219410862677,-1.688615647876446,,,,,,,,,
4.635454130674308,2.7017997087684793,0.7714816190963283,4.8720278889534745,1.7650448133526035,,,,,,,,,
0.6293957474028989,2.937781041573096,2.13023650111979,5.529680684045486,-1.265763004916322,,,,,,,,,
-9.542132248377314,-2.7656483723081955,3.116003844938648,8.708559457584546,1.2421050108720615,,,,,,,,,
5.95627508209564,-1.7042297954217416,0.7127833266278596,15.494180152331591,-0.6829743109539949,,,,,,,,,
-7.158862830651177,1.0695983027720746,0.8748189030440507,18.7658907931263,-0.29302726987837713,,,,,,,,,
2.76271908464027,-6.431098487966583,1.6188836204869315,4.175891524781515,-0.9450600160516522,,,,,,,,,
-2.271485900498383,-2.764162102909884,-2.0675587987156394,10.781347793939577,-0.389566945638654,,,,,,,,,
1.8198242861831155,-2.273885326741268,-2.6801507032489,12.762523186458516,3.1363774181018265,,,,,,,,,
-8.666654879989517,-1.78619033660809,2.7522088834799,14.629804829673224,3.115007938304047,,,,,,,,,
8.232801944204633,-7.1158370779469875,-0.3872640424020621,7.384293206036217,1.8506968864828623,,,,,,,,,
0.8862615817526399,-5.760745770416686,1.4437851135626631,3.1856862507359684,-1.8629321886186716,,,,,,,,,
7.829598179529211,7.5630020622632435,2.958137589462414,2.293480921371948,0.8437625987595959,,,,,,,,,
-7.24507744630837,-3.9939699455145887,-2.416984691258865,0.5252593386584049,-0.1804405660591122,,,,,,,,,
9.610840696499404,-2.5315993825690515,2.8443547722703837,10.77829967139662,-0.5805790354070175,,,,,,,,,
1.561588913939126,-2.0822691234429676,2.106044197900815,0.5427913188363437,-1.7529394048162514,,,,,,,,,
-7.484248255801059,-6.82119421360561,-2.782763109621651,6.445690546558208,1.1266876508920303,,,,,,,,,
7.818992474855824,-8.03717433991902,-0.8297455439995296,4.606268259016945,-2.43870356216069,,,,,,,,,
-4.148257244369967,8.726155955828798,2.4175943805109994,17.19959001631199,-2.9992479060341597,,,,,,,,,
6.439530241947265,-3.598100430192068,-2.9660302414663193,10.926599892582404,-0.4480499243562577,,,,,,,,,
-0.5504471559198758,-7.415008996920022,-1.7849778944709593,2.4990164328614584,2.342966553396084,,,,,,,,,
-9.277971763614525,7.239093147488175,-2.5137102111564045,12.335404492881356,2.6228389349525036,,,,,,,,,
-1.7237613787421742,-1.7616127319145143,0.8783995178581412,18.698328874178653,-0.2807536095057257,,,,,,,,,
2.82589547026232,-7.958404241609849,-2.1239303226153834,0.6385269183418391,2.4237476589204583,,,,,,,,,
-8.937023057709146,-9.013637147269273,-2.920108882688476,1.9213862448960153,0.040507865320199246,,,,,,,,,
9.774941851631679,3.093398477311026,2.789417111937544,18.041546906523617,2.857692300732389,,,,,,,,,
-6.747176815115764,9.914839774289783,0.9682507449904107,17.672942000669455,-0.3595501854591057,,,,,,,,,
1.1725848476366034,5.809624123880047,2.5607856292452005,4.680222270038577,-2.4807024962307147,,,,,,,,,
7.151676418035868,8.519119602966882,1.0236305180637244,5.651971688081366,-0.9916872193860643,,,,,,,,,
-7.682226960453275,9.276303071608242,-1.3006186563644175,15.463341745118374,-0.6907250606905764,,,,,,,,,
-0.26866228720553215,4.750988603128541,-3.073812519617646,1.336263318813767,-1.5797571153343792,,,,,,,,,
-1.489314818041002,-4.528143198189419,-1.8992973023918998,4.91307243790034,1.1868410413109112,,,,,,,,,
6.625197775194981,4.893169023679535,1.8109347214457878,8.878354966714987,-1.5513402018334204,,,,,,,,,
5.117496389400536,-9.664459183472593,0.022817577913862925,5.745771547639159,-1.915361407707374,,,,,,,,,
0.44247085693946203,6.639034368200402,-3.043133865272238,4.24872765181616,-3.1287000755067775,,,,,,,,,
-1.5490255585463835,-2.259321018947131,2.8281599696605064,17.053074243027012,0.41364396041792556,,,,,,,,,
0.2754055286072932,2.038496053610567,2.5591689340363026,7.424737728848479,0.3875061978684918,,,,,,,,,
